DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2015-05-27,2015,5,22,GWB_PIP,20679,1757,18357,565,0.0273224043715847
2015-05-28,2015,5,22,GWB_PIP,20244,1717,17933,594,0.02934202726733847
2015-05-29,2015,5,22,GWB_PIP,19743,2049,17150,544,0.027554069796890037
2015-05-30,2015,5,22,GWB_PIP,15674,2060,13114,500,0.03189996172004594
2015-05-31,2015,5,22,GWB_PIP,20734,2329,17703,702,0.033857432236905564
2015-06-01,2015,6,23,GWB_PIP,20218,1758,17864,596,0.02947868236225146
2015-06-02,2015,6,23,GWB_PIP,20086,1681,17832,573,0.02852733247037738
2015-06-03,2015,6,23,GWB_PIP,20960,1860,18407,693,0.03306297709923664
2015-06-04,2015,6,23,GWB_PIP,20037,1725,17776,536,0.026750511553625792
2015-06-05,2015,6,23,GWB_PIP,19318,2113,16656,549,0.028419091003209444
2015-06-06,2015,6,23,GWB_PIP,18421,2307,15518,596,0.03235437815536616
2015-06-07,2015,6,23,GWB_PIP,23581,2722,19960,899,0.0381239133200458
2015-06-08,2015,6,24,GWB_PIP,21516,1879,18940,697,0.0323944971184235
2015-06-09,2015,6,24,GWB_PIP,20015,1749,17697,569,0.02842867849113165
2015-06-10,2015,6,24,GWB_PIP,20136,1727,17840,569,0.028257846642828766
2015-06-11,2015,6,24,GWB_PIP,18144,1611,16002,531,0.029265873015873016
2015-06-12,2015,6,24,GWB_PIP,19590,2239,16824,527,0.026901480347115876
2015-06-13,2015,6,24,GWB_PIP,18937,2478,15859,600,0.03168400485821408
2015-06-14,2015,6,24,GWB_PIP,23284,2865,19624,795,0.0341436179350627
2015-06-15,2015,6,25,GWB_PIP,20845,1869,18288,688,0.0330055169105301
2015-06-16,2015,6,25,GWB_PIP,21629,1821,19183,625,0.028896389107217164
2015-06-17,2015,6,25,GWB_PIP,21883,1895,19286,702,0.032079696568112236
2015-06-18,2015,6,25,GWB_PIP,21812,1837,19304,671,0.030762882816798093
2015-06-19,2015,6,25,GWB_PIP,21116,2270,18162,684,0.032392498579276376
2015-06-20,2015,6,25,GWB_PIP,19656,2503,16494,659,0.03352665852665852
2015-06-21,2015,6,25,GWB_PIP,23010,2509,19726,775,0.033681008257279446
2015-06-22,2015,6,26,GWB_PIP,22126,2012,19352,762,0.03443912139564313
2015-06-23,2015,6,26,GWB_PIP,22086,1902,19468,716,0.03241872679525491
2015-06-24,2015,6,26,GWB_PIP,21186,1948,18511,727,0.03431511375436609
2015-06-25,2015,6,26,GWB_PIP,22524,2093,19722,709,0.031477535073699166
2015-06-26,2015,6,26,GWB_PIP,21221,2385,18121,715,0.033693039913293435
2015-06-27,2015,6,26,GWB_PIP,18631,2376,15577,678,0.03639096130105738
2015-06-28,2015,6,26,GWB_PIP,22384,2703,18913,768,0.034310221586847746
2015-06-29,2015,6,27,GWB_PIP,23062,2166,20152,744,0.032260862024108924
2015-06-30,2015,6,27,GWB_PIP,22459,1939,19831,689,0.03067812458257269
2015-07-01,2015,7,27,GWB_PIP,22433,2143,19551,739,0.03294254000802389
2015-07-02,2015,7,27,GWB_PIP,21740,2279,18757,704,0.03238270469181233
2015-07-03,2015,7,27,GWB_PIP,17147,2597,13918,632,0.03685775937481775
2015-07-04,2015,7,27,GWB_PIP,14601,2747,11235,619,0.04239435655092117
2015-07-05,2015,7,27,GWB_PIP,24579,3561,20029,989,0.04023760120428008
2015-07-06,2015,7,28,GWB_PIP,23689,2310,20592,787,0.033222170627717505
2015-07-07,2015,7,28,GWB_PIP,21948,2049,19260,639,0.029114270092946967
2015-07-08,2015,7,28,GWB_PIP,21685,1943,19118,624,0.02877565137191607
2015-07-09,2015,7,28,GWB_PIP,21527,2036,18802,689,0.03200631764760533
2015-07-10,2015,7,28,GWB_PIP,21345,2470,18112,763,0.03574607636448817
2015-07-11,2015,7,28,GWB_PIP,20801,3072,16971,758,0.03644055574251238
2015-07-12,2015,7,28,GWB_PIP,24778,3447,20460,871,0.03515215110178384
2015-07-13,2015,7,29,GWB_PIP,23243,2028,20475,740,0.03183754248590974
2015-07-14,2015,7,29,GWB_PIP,21363,1865,18803,695,0.032532883958245565
2015-07-15,2015,7,29,GWB_PIP,21621,1917,19017,687,0.03177466352157624
2015-07-16,2015,7,29,GWB_PIP,22715,2017,20008,690,0.03037640325775919
2015-07-17,2015,7,29,GWB_PIP,21646,2563,18333,750,0.03464843389078814
2015-07-18,2015,7,29,GWB_PIP,19748,2624,16346,778,0.03939639457160219
2015-07-19,2015,7,29,GWB_PIP,23754,3253,19528,973,0.040961522269933485
2015-07-20,2015,7,30,GWB_PIP,21719,2061,18771,887,0.0408398176711635
2015-07-21,2015,7,30,GWB_PIP,22620,2037,19878,705,0.03116710875331565
2015-07-22,2015,7,30,GWB_PIP,21645,1991,18964,690,0.03187803187803188
2015-07-23,2015,7,30,GWB_PIP,22668,2179,19760,729,0.03215987294865008
2015-07-24,2015,7,30,GWB_PIP,21213,2485,17958,770,0.03629849620515722
2015-07-25,2015,7,30,GWB_PIP,20175,3029,16401,745,0.036926889714993805
2015-07-26,2015,7,30,GWB_PIP,22193,3060,18341,792,0.03568692831072861
2015-07-27,2015,7,31,GWB_PIP,24102,2296,21087,719,0.029831549249024977
2015-07-28,2015,7,31,GWB_PIP,23361,2146,20471,744,0.031847951714395785
2015-07-29,2015,7,31,GWB_PIP,22728,2208,19772,748,0.032910946849700806
2015-07-30,2015,7,31,GWB_PIP,22288,2026,19476,786,0.03526561378320172
2015-07-31,2015,7,31,GWB_PIP,20849,2483,17533,833,0.039953954626121155
2015-08-01,2015,8,31,GWB_PIP,19613,2950,15951,712,0.03630245245500433
2015-08-02,2015,8,31,GWB_PIP,24049,3316,19758,975,0.040542226287995344
2015-08-03,2015,8,32,GWB_PIP,24780,2307,21578,895,0.036117836965294595
2015-08-04,2015,8,32,GWB_PIP,21871,1986,19120,765,0.034977824516483014
2015-08-05,2015,8,32,GWB_PIP,22244,2071,19452,721,0.032413235029670924
2015-08-06,2015,8,32,GWB_PIP,22861,2174,19932,755,0.033025676917020255
2015-08-07,2015,8,32,GWB_PIP,21169,2497,17947,725,0.03424819311257027
2015-08-08,2015,8,32,GWB_PIP,21010,3135,17072,803,0.03821989528795811
2015-08-09,2015,8,32,GWB_PIP,26336,3613,21738,985,0.03740127582017011
2015-08-10,2015,8,33,GWB_PIP,24090,2257,21055,778,0.03229555832295558
2015-08-11,2015,8,33,GWB_PIP,20382,1837,17931,614,0.03012461976253557
2015-08-12,2015,8,33,GWB_PIP,21522,1974,18918,630,0.02927237245609144
2015-08-13,2015,8,33,GWB_PIP,22959,2155,20068,736,0.032057145346051655
2015-08-14,2015,8,33,GWB_PIP,21479,2485,18276,718,0.03342799944131477
2015-08-15,2015,8,33,GWB_PIP,19798,2934,16175,689,0.0348014951005152
2015-08-16,2015,8,33,GWB_PIP,25207,3366,20859,982,0.038957432459237516
2015-08-17,2015,8,34,GWB_PIP,24005,2278,20963,764,0.0318267027702562
2015-08-18,2015,8,34,GWB_PIP,22683,2071,19846,766,0.033769783538332675
2015-08-19,2015,8,34,GWB_PIP,22096,1993,19400,703,0.0318157132512672
2015-08-20,2015,8,34,GWB_PIP,22955,2080,20097,778,0.03389239817033326
2015-08-21,2015,8,34,GWB_PIP,19810,2064,17027,719,0.03629480060575467
2015-08-22,2015,8,34,GWB_PIP,21866,3193,17849,824,0.03768407573401628
2015-08-23,2015,8,34,GWB_PIP,24108,3047,20249,812,0.03368176538908246
2015-08-24,2015,8,35,GWB_PIP,23496,2186,20550,760,0.032345931222335714
2015-08-25,2015,8,35,GWB_PIP,21226,1890,18655,681,0.032083294073306325
2015-08-26,2015,8,35,GWB_PIP,22753,2064,20017,672,0.029534566870302818
2015-08-27,2015,8,35,GWB_PIP,22267,2106,19460,701,0.03148156464723582
2015-08-28,2015,8,35,GWB_PIP,20106,2219,17195,692,0.03441758679001293
2015-08-29,2015,8,35,GWB_PIP,20534,2684,17057,793,0.03861887601051914
2015-08-30,2015,8,35,GWB_PIP,25844,3357,21582,905,0.035017799102306145
2015-08-31,2015,8,36,GWB_PIP,21123,1879,18530,714,0.033802016758983096
2015-09-01,2015,9,36,GWB_PIP,21278,1899,18730,649,0.0305009869348623
2015-09-02,2015,9,36,GWB_PIP,21020,1807,18614,599,0.028496669838249285
2015-09-03,2015,9,36,GWB_PIP,21800,1867,19265,668,0.030642201834862385
2015-09-04,2015,9,36,GWB_PIP,19180,2334,16228,618,0.03222106360792492
2015-09-05,2015,9,36,GWB_PIP,18710,2702,15308,700,0.03741314804917156
2015-09-06,2015,9,36,GWB_PIP,21668,2912,17932,824,0.03802842901975263
2015-09-07,2015,9,37,GWB_PIP,21605,2823,17993,789,0.0365193242305022
2015-09-08,2015,9,37,GWB_PIP,22074,1869,19488,717,0.03248165262299538
2015-09-09,2015,9,37,GWB_PIP,20336,1714,17999,623,0.03063532651455547
2015-09-10,2015,9,37,GWB_PIP,19660,1648,17394,618,0.03143438453713123
2015-09-11,2015,9,37,GWB_PIP,20559,1981,17828,750,0.036480373559025246
2015-09-12,2015,9,37,GWB_PIP,18124,2038,15507,579,0.031946590156698304
2015-09-13,2015,9,37,GWB_PIP,20875,2329,17845,701,0.03358083832335329
2015-09-14,2015,9,38,GWB_PIP,19729,1756,17411,562,0.02848598509807897
2015-09-15,2015,9,38,GWB_PIP,20552,1679,18271,602,0.029291553133514985
2015-09-16,2015,9,38,GWB_PIP,20176,1631,17887,658,0.03261300555114988
2015-09-17,2015,9,38,GWB_PIP,19367,1627,17119,621,0.03206485258429287
2015-09-18,2015,9,38,GWB_PIP,20707,2011,17988,708,0.034191336263099434
2015-09-19,2015,9,38,GWB_PIP,20327,2271,17352,704,0.03463373837752742
2015-09-20,2015,9,38,GWB_PIP,22133,2445,18939,749,0.03384087109745629
2015-09-21,2015,9,39,GWB_PIP,20795,1634,18498,663,0.03188266410194758
2015-09-22,2015,9,39,GWB_PIP,18986,1519,16932,535,0.028178657958495733
2015-09-23,2015,9,39,GWB_PIP,19354,1564,17223,567,0.029296269505011883
2015-09-24,2015,9,39,GWB_PIP,19814,1676,17497,641,0.03235086302614313
2015-09-25,2015,9,39,GWB_PIP,17333,1797,14951,585,0.033750649050943285
2015-09-26,2015,9,39,GWB_PIP,20485,2312,17524,649,0.03168171833048572
2015-09-27,2015,9,39,GWB_PIP,21103,2430,18063,610,0.028905842771169976
2015-09-28,2015,9,40,GWB_PIP,19686,1689,17332,665,0.03378035151884588
2015-09-29,2015,9,40,GWB_PIP,19339,1540,17228,571,0.02952582863643415
2015-09-30,2015,9,40,GWB_PIP,20070,1599,17832,639,0.03183856502242152
2015-10-01,2015,10,40,GWB_PIP,21191,1739,18804,648,0.03057901939502619
2015-10-02,2015,10,40,GWB_PIP,18901,1787,16551,563,0.0297867837680546
2015-10-03,2015,10,40,GWB_PIP,17344,1915,14875,554,0.031941881918819186
2015-10-04,2015,10,40,GWB_PIP,19184,1966,16641,577,0.030077147623019183
2015-10-05,2015,10,41,GWB_PIP,18421,1571,16307,543,0.02947722707779165
2015-10-06,2015,10,41,GWB_PIP,20182,1678,17893,611,0.03027450203151323
2015-10-07,2015,10,41,GWB_PIP,21603,1800,19131,672,0.031106790723510625
2015-10-08,2015,10,41,GWB_PIP,21325,1745,18886,694,0.032543962485345836
2015-10-09,2015,10,41,GWB_PIP,20471,2217,17555,699,0.03414586488202823
2015-10-10,2015,10,41,GWB_PIP,21707,2606,18385,716,0.03298475146266181
2015-10-11,2015,10,41,GWB_PIP,24086,2650,20641,795,0.03300672589886241
2015-10-12,2015,10,42,GWB_PIP,25987,2439,22765,783,0.030130449840304767
2015-10-13,2015,10,42,GWB_PIP,21854,1814,19371,669,0.030612244897959183
2015-10-14,2015,10,42,GWB_PIP,20374,1601,18155,618,0.030332777068813193
2015-10-15,2015,10,42,GWB_PIP,21076,1769,18678,629,0.029844372746251662
2015-10-16,2015,10,42,GWB_PIP,20293,1941,17750,602,0.02966540186271128
2015-10-17,2015,10,42,GWB_PIP,21459,2399,18389,671,0.03126893145067338
2015-10-18,2015,10,42,GWB_PIP,23344,2360,20196,788,0.03375599725839616
2015-10-19,2015,10,43,GWB_PIP,20490,1615,18218,657,0.032064421669106884
2015-10-20,2015,10,43,GWB_PIP,20923,1615,18643,665,0.031783205085312814
2015-10-21,2015,10,43,GWB_PIP,19937,1563,17719,655,0.03285348848873953
2015-10-22,2015,10,43,GWB_PIP,20767,1693,18440,634,0.03052920498868397
2015-10-23,2015,10,43,GWB_PIP,20955,2042,18246,667,0.031830112145072774
2015-10-24,2015,10,43,GWB_PIP,22072,2519,18824,729,0.033028271112722
2015-10-25,2015,10,43,GWB_PIP,22214,2239,19251,724,0.032592059061852884
2015-10-26,2015,10,44,GWB_PIP,19934,1668,17648,618,0.03100230761512993
2015-10-27,2015,10,44,GWB_PIP,20331,1575,18153,603,0.029659141212926073
2015-10-28,2015,10,44,GWB_PIP,19809,1478,17748,583,0.02943106668685951
2015-10-29,2015,10,44,GWB_PIP,20721,1626,18492,603,0.029100912118141017
2015-10-30,2015,10,44,GWB_PIP,20719,1995,18034,690,0.03330276557748926
2015-10-31,2015,10,44,GWB_PIP,18840,2105,16065,670,0.03556263269639066
2015-11-01,2015,11,44,GWB_PIP,18860,1923,16327,610,0.03234358430540827
2015-11-02,2015,11,45,GWB_PIP,20893,1616,18677,600,0.02871775235724884
2015-11-03,2015,11,45,GWB_PIP,20133,1593,17950,590,0.02930512094571102
2015-11-04,2015,11,45,GWB_PIP,21665,1631,19399,635,0.02930994691899377
2015-11-05,2015,11,45,GWB_PIP,20066,1523,17921,622,0.030997707565035382
2015-11-06,2015,11,45,GWB_PIP,20767,1972,18144,651,0.03134781143159821
2015-11-07,2015,11,45,GWB_PIP,20475,2247,17538,690,0.0336996336996337
2015-11-08,2015,11,45,GWB_PIP,21677,2235,18754,688,0.03173870923098215
2015-11-09,2015,11,46,GWB_PIP,20167,1624,17871,672,0.033321763276640055
2015-11-10,2015,11,46,GWB_PIP,18805,1466,16749,590,0.03137463440574315
2015-11-11,2015,11,46,GWB_PIP,21433,1698,19098,637,0.029720524424952176
2015-11-12,2015,11,46,GWB_PIP,20535,1588,18298,649,0.0316045775505235
2015-11-13,2015,11,46,GWB_PIP,19467,1866,16487,1114,0.05722504751630965
2015-11-14,2015,11,46,GWB_PIP,19316,2037,16661,618,0.03199420169807413
2015-11-15,2015,11,46,GWB_PIP,20110,1882,17582,646,0.032123321730482345
2015-11-16,2015,11,47,GWB_PIP,20174,1608,17918,648,0.03212055120452067
2015-11-17,2015,11,47,GWB_PIP,20723,1513,18595,615,0.02967717029387637
2015-11-18,2015,11,47,GWB_PIP,20832,1571,18681,580,0.027841781874039937
2015-11-19,2015,11,47,GWB_PIP,19571,1478,17502,591,0.030197741556384446
2015-11-20,2015,11,47,GWB_PIP,21159,2045,18458,656,0.03100335554610331
2015-11-21,2015,11,47,GWB_PIP,19373,2018,16676,679,0.03504877922882362
2015-11-22,2015,11,47,GWB_PIP,18921,1815,16541,565,0.029861001004175255
2015-11-23,2015,11,48,GWB_PIP,20747,1629,18476,642,0.030944232901142333
2015-11-24,2015,11,48,GWB_PIP,21716,1929,19106,681,0.03135936636581323
2015-11-25,2015,11,48,GWB_PIP,20770,2055,18046,669,0.03220991815117959
2015-11-26,2015,11,48,GWB_PIP,20849,2318,17859,672,0.032231761715190176
2015-11-27,2015,11,48,GWB_PIP,19953,2391,16779,783,0.03924221921515562
2015-11-28,2015,11,48,GWB_PIP,21872,2619,18590,663,0.03031272860277981
2015-11-29,2015,11,48,GWB_PIP,22404,2479,19228,697,0.031110515979289412
2015-11-30,2015,11,49,GWB_PIP,20768,1587,18599,582,0.028023882896764253
2015-12-01,2015,12,49,GWB_PIP,19382,1524,17279,579,0.029873078113713755
2015-12-02,2015,12,49,GWB_PIP,19157,1387,17225,545,0.028449130866001985
2015-12-03,2015,12,49,GWB_PIP,20176,1623,17950,603,0.02988699444885012
2015-12-04,2015,12,49,GWB_PIP,20230,1807,17803,620,0.03064755313890262
2015-12-05,2015,12,49,GWB_PIP,19716,1993,17113,610,0.030939338608236965
2015-12-06,2015,12,49,GWB_PIP,18914,1625,16738,551,0.029131859997885163
2015-12-07,2015,12,50,GWB_PIP,19237,1438,17233,566,0.02942246712065291
2015-12-08,2015,12,50,GWB_PIP,20863,1554,18730,579,0.027752480467813832
2015-12-09,2015,12,50,GWB_PIP,20929,1514,18826,589,0.028142768407472884
2015-12-10,2015,12,50,GWB_PIP,21481,1657,19220,604,0.028117871607467065
2015-12-11,2015,12,50,GWB_PIP,20931,1861,18418,652,0.031149968945583105
2015-12-12,2015,12,50,GWB_PIP,20350,2073,17642,635,0.031203931203931203
2015-12-13,2015,12,50,GWB_PIP,21486,1987,18808,691,0.03216047658940706
2015-12-14,2015,12,51,GWB_PIP,20381,1582,18176,623,0.03056768558951965
2015-12-15,2015,12,51,GWB_PIP,20338,1530,18196,612,0.03009145442029698
2015-12-16,2015,12,51,GWB_PIP,20969,1584,18723,662,0.03157041346749964
2015-12-17,2015,12,51,GWB_PIP,20656,1580,18454,622,0.030112316034082105
2015-12-18,2015,12,51,GWB_PIP,21353,1965,18724,664,0.03109633306795298
2015-12-19,2015,12,51,GWB_PIP,18264,1932,15714,618,0.033837056504599214
2015-12-20,2015,12,51,GWB_PIP,19100,1920,16594,586,0.03068062827225131
2015-12-21,2015,12,52,GWB_PIP,20497,1692,18176,629,0.030687417670878667
2015-12-22,2015,12,52,GWB_PIP,19731,1664,17471,596,0.030206274390552935
2015-12-23,2015,12,52,GWB_PIP,19459,1841,16992,626,0.032170204018705996
2015-12-24,2015,12,52,GWB_PIP,19112,2078,16406,628,0.03285893679363751
2015-12-25,2015,12,52,GWB_PIP,16606,1950,14085,571,0.034385161989642296
2015-12-26,2015,12,52,GWB_PIP,19154,2524,15988,642,0.033517803069854864
2015-12-27,2015,12,52,GWB_PIP,20208,2430,17157,621,0.030730403800475058
2015-12-28,2015,12,53,GWB_PIP,20290,1972,17701,617,0.030409068506653526
2015-12-29,2015,12,53,GWB_PIP,17846,1534,15770,542,0.030370951473719602
2015-12-30,2015,12,53,GWB_PIP,21285,2092,18571,622,0.029222457129433874
2015-12-31,2015,12,53,GWB_PIP,17275,2014,14685,576,0.03334298118668596
2016-01-01,2016,1,53,GWB_PIP,14052,1558,11984,510,0.036293766011955594
2016-01-02,2016,1,53,GWB_PIP,18439,2077,15814,548,0.029719616031238138
2016-01-03,2016,1,53,GWB_PIP,18411,1843,16016,552,0.029982075932866222
2016-01-04,2016,1,1,GWB_PIP,18396,1375,16442,579,0.03147423352902805
2016-01-05,2016,1,1,GWB_PIP,18730,1362,16845,523,0.02792311799252536
2016-01-06,2016,1,1,GWB_PIP,18664,1297,16825,542,0.02903986283754822
2016-01-07,2016,1,1,GWB_PIP,19781,1444,17775,562,0.02841110156210505
2016-01-08,2016,1,1,GWB_PIP,18822,1522,16756,544,0.028902348315800658
2016-01-09,2016,1,1,GWB_PIP,17737,1611,15597,529,0.029824660314596605
2016-01-10,2016,1,1,GWB_PIP,16157,1428,14238,491,0.03038930494522498
2016-01-11,2016,1,2,GWB_PIP,18828,1405,16912,511,0.027140429148077332
2016-01-12,2016,1,2,GWB_PIP,18777,1346,16914,517,0.02753368482718219
2016-01-13,2016,1,2,GWB_PIP,19078,1331,17197,550,0.028829017716741796
2016-01-14,2016,1,2,GWB_PIP,20134,1426,18133,575,0.028558656998112646
2016-01-15,2016,1,2,GWB_PIP,19381,1607,17197,577,0.029771425623032866
2016-01-16,2016,1,2,GWB_PIP,16362,1670,14168,524,0.03202542476469869
2016-01-17,2016,1,2,GWB_PIP,17368,1583,15251,534,0.030746199907876554
2016-01-18,2016,1,3,GWB_PIP,19976,1593,17876,507,0.02538045654785743
2016-01-19,2016,1,3,GWB_PIP,17622,1277,15779,566,0.03211894223130178
2016-01-20,2016,1,3,GWB_PIP,19492,1342,17624,526,0.026985429919967167
2016-01-21,2016,1,3,GWB_PIP,19679,1471,17636,572,0.029066517607602014
2016-01-22,2016,1,3,GWB_PIP,18799,1513,16731,555,0.029522846959944678
2016-01-23,2016,1,3,GWB_PIP,1400,69,1225,106,0.07571428571428572
2016-01-24,2016,1,3,GWB_PIP,8705,714,7762,229,0.02630672027570362
2016-01-25,2016,1,4,GWB_PIP,15599,1145,13939,515,0.033014936854926596
2016-01-26,2016,1,4,GWB_PIP,16853,1192,15168,493,0.02925295199667715
2016-01-27,2016,1,4,GWB_PIP,18828,1261,17025,542,0.028786913108136816
2016-01-28,2016,1,4,GWB_PIP,18665,1302,16850,513,0.02748459683900348
2016-01-29,2016,1,4,GWB_PIP,19126,1556,16982,588,0.030743490536442538
2016-01-30,2016,1,4,GWB_PIP,17134,1666,14985,483,0.028189564608380995
2016-01-31,2016,1,4,GWB_PIP,18489,1649,16311,529,0.028611606901400834
2016-02-01,2016,2,5,GWB_PIP,17551,1293,15722,536,0.030539570394849298
2016-02-02,2016,2,5,GWB_PIP,18215,1289,16452,474,0.026022508921218775
2016-02-03,2016,2,5,GWB_PIP,17980,1254,16223,503,0.027975528364849834
2016-02-04,2016,2,5,GWB_PIP,19829,1418,17870,541,0.02728327197538958
2016-02-05,2016,2,5,GWB_PIP,16480,1378,14560,542,0.032888349514563105
2016-02-06,2016,2,5,GWB_PIP,17288,1743,14968,577,0.03337575196668209
2016-02-07,2016,2,5,GWB_PIP,17358,1456,15293,609,0.03508468717594193
2016-02-08,2016,2,6,GWB_PIP,19056,1295,17177,584,0.030646515533165407
2016-02-09,2016,2,6,GWB_PIP,18616,1300,16808,508,0.027288354103996562
2016-02-10,2016,2,6,GWB_PIP,18555,1300,16720,535,0.02883319859876044
2016-02-11,2016,2,6,GWB_PIP,19787,1415,17846,526,0.026583110122807903
2016-02-12,2016,2,6,GWB_PIP,19255,1690,17030,535,0.02778499091145157
2016-02-13,2016,2,6,GWB_PIP,15310,1577,13240,493,0.03220117570215546
2016-02-14,2016,2,6,GWB_PIP,15326,1493,13388,445,0.029035625734046718
2016-02-15,2016,2,7,GWB_PIP,17443,1518,15458,467,0.026772917502723155
2016-02-16,2016,2,7,GWB_PIP,18983,1371,17094,518,0.02728757309171364
2016-02-17,2016,2,7,GWB_PIP,20221,1516,18143,562,0.027792888581177982
2016-02-18,2016,2,7,GWB_PIP,20043,1551,17924,568,0.028339070997355685
2016-02-19,2016,2,7,GWB_PIP,19683,1680,17418,585,0.029721079103795154
2016-02-20,2016,2,7,GWB_PIP,18301,1985,15765,551,0.030107644391016885
2016-02-21,2016,2,7,GWB_PIP,18945,1819,16507,619,0.032673528635523884
2016-02-22,2016,2,8,GWB_PIP,19436,1411,17437,588,0.030253138505865404
2016-02-23,2016,2,8,GWB_PIP,18626,1249,16858,519,0.027864275743584237
2016-02-24,2016,2,8,GWB_PIP,17821,1204,16097,520,0.0291790584142304
2016-02-25,2016,2,8,GWB_PIP,19329,1385,17414,530,0.027419938951834033
2016-02-26,2016,2,8,GWB_PIP,19308,1744,16977,587,0.03040190594572198
2016-02-27,2016,2,8,GWB_PIP,17395,1887,14951,557,0.03202069560218453
2016-02-28,2016,2,8,GWB_PIP,19056,1846,16630,580,0.03043660789252729
2016-02-29,2016,2,9,GWB_PIP,19943,1520,17866,557,0.027929599358170788
2016-03-01,2016,3,9,GWB_PIP,20284,1484,18219,581,0.028643265628081248
2016-03-02,2016,3,9,GWB_PIP,19310,1359,17379,572,0.02962195753495598
2016-03-03,2016,3,9,GWB_PIP,20023,1474,17942,607,0.030315137591769466
2016-03-04,2016,3,9,GWB_PIP,19097,1726,16786,586,0.030685447976121903
2016-03-05,2016,3,9,GWB_PIP,18130,1829,15764,537,0.02961941533370105
2016-03-06,2016,3,9,GWB_PIP,18823,1725,16555,543,0.028847686341178347
2016-03-07,2016,3,10,GWB_PIP,19409,1465,17350,594,0.030604358802617342
2016-03-08,2016,3,10,GWB_PIP,19469,1375,17522,572,0.029380040063690997
2016-03-09,2016,3,10,GWB_PIP,19451,1406,17463,582,0.029921340805099995
2016-03-10,2016,3,10,GWB_PIP,19894,1491,17780,623,0.03131597466572836
2016-03-11,2016,3,10,GWB_PIP,20516,1857,18023,636,0.031000194969779685
2016-03-12,2016,3,10,GWB_PIP,19284,2060,16586,638,0.03308442231902095
2016-03-13,2016,3,10,GWB_PIP,20706,2038,18087,581,0.02805949966193374
2016-03-14,2016,3,11,GWB_PIP,19085,1408,17071,606,0.03175268535499083
2016-03-15,2016,3,11,GWB_PIP,20372,1389,18369,614,0.03013940702925584
2016-03-16,2016,3,11,GWB_PIP,20519,1475,18440,604,0.029436132365125007
2016-03-17,2016,3,11,GWB_PIP,19770,1491,17732,547,0.02766818411734952
2016-03-18,2016,3,11,GWB_PIP,20144,1835,17729,580,0.028792692613185067
2016-03-19,2016,3,11,GWB_PIP,18387,2014,15820,553,0.030075596889106434
2016-03-20,2016,3,11,GWB_PIP,18009,1621,15806,582,0.03231717474596035
2016-03-21,2016,3,12,GWB_PIP,19080,1398,17079,604,0.03165618448637317
2016-03-22,2016,3,12,GWB_PIP,19553,1386,17573,594,0.03037896997903135
2016-03-23,2016,3,12,GWB_PIP,19860,1545,17703,612,0.03081570996978852
2016-03-24,2016,3,12,GWB_PIP,21389,1850,18870,669,0.03127775959605405
2016-03-25,2016,3,12,GWB_PIP,18876,2127,16117,632,0.033481669845306206
2016-03-26,2016,3,12,GWB_PIP,17679,1948,15146,585,0.03309010690649924
2016-03-27,2016,3,12,GWB_PIP,22278,2346,19239,693,0.03110692162671694
2016-03-28,2016,3,13,GWB_PIP,20318,1701,18000,617,0.03036716212225613
2016-03-29,2016,3,13,GWB_PIP,19937,1444,17906,587,0.029442744645633748
2016-03-30,2016,3,13,GWB_PIP,20969,1537,18782,650,0.030998140111593304
2016-03-31,2016,3,13,GWB_PIP,20703,1525,18558,620,0.02994735062551321
2016-04-01,2016,4,13,GWB_PIP,19746,1736,17417,593,0.030031398764306695
2016-04-02,2016,4,13,GWB_PIP,18276,1868,15841,567,0.031024294156270518
2016-04-03,2016,4,13,GWB_PIP,18244,1661,16047,536,0.029379522034641527
2016-04-04,2016,4,14,GWB_PIP,18591,1292,16735,564,0.03033725996449895
2016-04-05,2016,4,14,GWB_PIP,20113,1435,18046,632,0.03142246308357779
2016-04-06,2016,4,14,GWB_PIP,19324,1400,17307,617,0.03192920720347754
2016-04-07,2016,4,14,GWB_PIP,19687,1399,17693,595,0.030222989790216894
2016-04-08,2016,4,14,GWB_PIP,19348,1689,17019,640,0.033078354351870995
2016-04-09,2016,4,14,GWB_PIP,17240,1685,14989,566,0.03283062645011601
2016-04-10,2016,4,14,GWB_PIP,20146,1858,17675,613,0.03042787650153877
2016-04-11,2016,4,15,GWB_PIP,20229,1511,18126,592,0.029264916703742153
2016-04-12,2016,4,15,GWB_PIP,19600,1358,17654,588,0.03
2016-04-13,2016,4,15,GWB_PIP,20379,1465,18357,557,0.02733205751018205
2016-04-14,2016,4,15,GWB_PIP,20765,1513,18605,647,0.031158198892366963
2016-04-15,2016,4,15,GWB_PIP,19003,1742,16593,668,0.035152344366678946
2016-04-16,2016,4,15,GWB_PIP,20373,2229,17478,666,0.03269032543071713
2016-04-17,2016,4,15,GWB_PIP,20994,2082,18187,725,0.03453367628846337
2016-04-18,2016,4,16,GWB_PIP,20150,1526,17969,655,0.03250620347394541
2016-04-19,2016,4,16,GWB_PIP,20418,1529,18268,621,0.030414340287981192
2016-04-20,2016,4,16,GWB_PIP,19945,1508,17798,639,0.03203810478816746
2016-04-21,2016,4,16,GWB_PIP,20580,1569,18355,656,0.031875607385811466
2016-04-22,2016,4,16,GWB_PIP,21527,1914,18937,676,0.03140242486180146
