DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2015-12-07,2015,12,50,Lincoln,51596,5525,44743,1683,0.03261880765950849
2015-12-08,2015,12,50,Lincoln,54639,5459,47915,1265,0.02315196105345998
2015-12-09,2015,12,50,Lincoln,55517,5678,48500,1339,0.02411873840445269
2015-12-10,2015,12,50,Lincoln,56722,5897,49413,1413,0.0249109692888121
2015-12-11,2015,12,50,Lincoln,59055,7097,50238,1720,0.029125391584116502
2015-12-12,2015,12,50,Lincoln,55794,9417,44792,1585,0.028408072552604222
2015-12-13,2015,12,50,Lincoln,55650,9194,44972,1484,0.02666666666666667
2015-12-14,2015,12,51,Lincoln,51181,5530,44156,1495,0.02921005842011684
2015-12-15,2015,12,51,Lincoln,53330,5422,46444,1464,0.027451715732233265
2015-12-16,2015,12,51,Lincoln,55630,5721,48348,1561,0.02806039906525256
2015-12-17,2015,12,51,Lincoln,57382,5923,49877,1582,0.027569621135547732
2015-12-18,2015,12,51,Lincoln,56613,7307,47625,1681,0.029692826735908714
2015-12-19,2015,12,51,Lincoln,55259,9786,43802,1671,0.03023941801335529
2015-12-20,2015,12,51,Lincoln,50050,8807,39731,1513,0.03022977022977023
2015-12-21,2015,12,52,Lincoln,51027,6423,42912,1693,0.03317851333607698
2015-12-22,2015,12,52,Lincoln,52306,6341,44283,1682,0.03215692272397048
2015-12-23,2015,12,52,Lincoln,50836,6749,42459,1629,0.032044220631048864
2015-12-24,2015,12,52,Lincoln,47642,7764,38181,1698,0.035640821124218125
2015-12-25,2015,12,52,Lincoln,41304,8970,30534,1800,0.04357931435212086
2015-12-26,2015,12,52,Lincoln,47063,9594,35261,2208,0.04691583621953552
2015-12-27,2015,12,52,Lincoln,51778,9726,40048,2004,0.038703696550658584
2015-12-28,2015,12,53,Lincoln,49231,7028,40174,2029,0.04121386930998761
2015-12-29,2015,12,53,Lincoln,49312,6779,40472,2061,0.04179510058403634
2015-12-30,2015,12,53,Lincoln,52583,7657,43052,1874,0.035638894699807924
2015-12-31,2015,12,53,Lincoln,43029,8004,33627,1398,0.032489716237886074
2016-01-01,2016,1,53,Lincoln,38877,8023,29775,1079,0.02775419914088021
2016-01-02,2016,1,53,Lincoln,49957,9176,39395,1387,0.027763876934163382
2016-01-03,2016,1,53,Lincoln,46208,8084,36891,1233,0.026683691135734072
2016-01-04,2016,1,1,Lincoln,44026,5086,37589,1354,0.03075455412710671
2016-01-05,2016,1,1,Lincoln,45343,4798,39062,1484,0.032728315285711136
2016-01-06,2016,1,1,Lincoln,48768,4975,42495,1299,0.026636318897637797
2016-01-07,2016,1,1,Lincoln,50120,5148,43679,1294,0.02581803671189146
2016-01-08,2016,1,1,Lincoln,48742,5795,41557,1391,0.028538016495014567
2016-01-09,2016,1,1,Lincoln,49232,7554,40298,1380,0.028030549236269093
2016-01-10,2016,1,1,Lincoln,41622,6411,34178,1033,0.024818605545144395
2016-01-11,2016,1,2,Lincoln,47923,5027,41489,1407,0.029359597687957765
2016-01-12,2016,1,2,Lincoln,49437,4930,43146,1362,0.027550215425693306
2016-01-13,2016,1,2,Lincoln,50270,4938,44024,1308,0.02601949472846628
2016-01-14,2016,1,2,Lincoln,52214,5408,45358,1450,0.027770329796606274
2016-01-15,2016,1,2,Lincoln,52449,6434,44496,1520,0.028980533470609544
2016-01-16,2016,1,2,Lincoln,50197,8279,40527,1391,0.027710819371675598
2016-01-17,2016,1,2,Lincoln,45431,7370,36882,1179,0.02595144284739495
2016-01-18,2016,1,3,Lincoln,48211,5849,40944,1418,0.029412374769243535
2016-01-19,2016,1,3,Lincoln,51665,5172,44911,1582,0.030620342591696506
2016-01-20,2016,1,3,Lincoln,51233,5063,44683,1487,0.029024261706322097
2016-01-21,2016,1,3,Lincoln,53521,5290,46881,1350,0.025223743950972516
2016-01-22,2016,1,3,Lincoln,49516,5531,42612,1373,0.027728411018660633
2016-01-23,2016,1,3,Lincoln,5874,826,4696,352,0.0599250936329588
2016-01-24,2016,1,3,Lincoln,16143,2118,13577,449,0.02781391315121105
2016-01-25,2016,1,4,Lincoln,38712,3821,33731,1161,0.029990700557966522
2016-01-26,2016,1,4,Lincoln,45837,4269,40263,1306,0.028492266073259595
2016-01-27,2016,1,4,Lincoln,47848,4510,42079,1260,0.026333389065373684
2016-01-28,2016,1,4,Lincoln,48916,4834,42710,1373,0.028068525635783794
2016-01-29,2016,1,4,Lincoln,50428,5953,43030,1446,0.02867454588720552
2016-01-30,2016,1,4,Lincoln,51680,8181,42104,1395,0.026993034055727554
2016-01-31,2016,1,4,Lincoln,49612,7241,41137,1234,0.02487301459324357
2016-02-01,2016,2,5,Lincoln,48749,5126,42160,1463,0.030010872017887547
2016-02-02,2016,2,5,Lincoln,48852,4736,42754,1363,0.027900597723737
2016-02-03,2016,2,5,Lincoln,49217,4738,43164,1316,0.026738728488124024
2016-02-04,2016,2,5,Lincoln,51774,5181,45192,1401,0.027059914242670065
2016-02-05,2016,2,5,Lincoln,48303,5621,40922,1760,0.03643666024884583
2016-02-06,2016,2,5,Lincoln,52019,8101,42537,1381,0.02654799207981699
2016-02-07,2016,2,5,Lincoln,42239,6506,34691,1042,0.024669144629370962
2016-02-08,2016,2,6,Lincoln,47152,4829,40884,1439,0.03051832371903631
2016-02-09,2016,2,6,Lincoln,49049,4716,42967,1366,0.027849701319089076
2016-02-10,2016,2,6,Lincoln,49103,4833,42925,1346,0.027411767101806407
2016-02-11,2016,2,6,Lincoln,54555,5706,47381,1469,0.02692695444963798
2016-02-12,2016,2,6,Lincoln,53335,6781,45051,1503,0.028180369363457393
2016-02-13,2016,2,6,Lincoln,51343,8458,41377,1508,0.029371092456615313
2016-02-14,2016,2,6,Lincoln,43976,7462,35245,1269,0.028856649081317083
2016-02-15,2016,2,7,Lincoln,42484,5628,35621,1235,0.029069767441860465
2016-02-16,2016,2,7,Lincoln,48872,5197,42049,1627,0.033291045997708296
2016-02-17,2016,2,7,Lincoln,51390,5416,44522,1453,0.028273983265226697
2016-02-18,2016,2,7,Lincoln,52206,5434,45354,1418,0.027161628931540435
2016-02-19,2016,2,7,Lincoln,52884,6752,44696,1437,0.027172679827547085
2016-02-20,2016,2,7,Lincoln,54192,8899,43723,1570,0.02897106583997638
2016-02-21,2016,2,7,Lincoln,50929,8273,40318,2338,0.045907047065522594
2016-02-22,2016,2,8,Lincoln,49306,5355,38475,5476,0.1110615340932138
2016-02-23,2016,2,8,Lincoln,50404,4817,44139,1448,0.028727878739782556
2016-02-24,2016,2,8,Lincoln,51267,5113,44809,1345,0.02623520003120916
2016-02-25,2016,2,8,Lincoln,54073,5867,43320,4887,0.09037782257318809
2016-02-26,2016,2,8,Lincoln,53290,6632,45114,1544,0.028973541002064177
2016-02-27,2016,2,8,Lincoln,52927,9173,42393,1361,0.025714663593251082
2016-02-28,2016,2,8,Lincoln,49126,7961,39986,1179,0.023999511460326507
2016-02-29,2016,2,9,Lincoln,48274,5119,41742,1415,0.02931184488544558
2016-03-01,2016,3,9,Lincoln,50424,5138,43837,1451,0.02877597969221006
2016-03-02,2016,3,9,Lincoln,51839,5228,45204,1408,0.027161017766546423
2016-03-03,2016,3,9,Lincoln,53958,5579,46975,1405,0.026038770895881982
2016-03-04,2016,3,9,Lincoln,52664,6372,44525,1767,0.0335523317636336
2016-03-05,2016,3,9,Lincoln,54145,8919,43765,1461,0.026983100932680765
2016-03-06,2016,3,9,Lincoln,50897,8420,41233,1244,0.024441519146511582
2016-03-07,2016,3,10,Lincoln,49446,5487,42497,1463,0.029587833191764754
2016-03-08,2016,3,10,Lincoln,51951,5374,45140,1438,0.027679929164019942
2016-03-09,2016,3,10,Lincoln,53116,5498,46200,1419,0.02671511408991641
2016-03-10,2016,3,10,Lincoln,54666,5712,47406,1550,0.028354004317125817
2016-03-11,2016,3,10,Lincoln,54609,6821,46209,1580,0.028932959768536323
2016-03-12,2016,3,10,Lincoln,55346,9290,44638,1418,0.025620641058071044
2016-03-13,2016,3,10,Lincoln,50866,8174,41457,1235,0.024279479416506114
2016-03-14,2016,3,11,Lincoln,49287,5430,42346,1513,0.030697749913770365
2016-03-15,2016,3,11,Lincoln,52294,5441,45504,1350,0.025815581137415382
2016-03-16,2016,3,11,Lincoln,54527,5820,47259,1448,0.026555651328699543
2016-03-17,2016,3,11,Lincoln,51712,5721,44524,1467,0.02836865717821782
2016-03-18,2016,3,11,Lincoln,54055,6804,45724,1528,0.028267505318656922
2016-03-19,2016,3,11,Lincoln,54705,9272,44048,1385,0.025317612649666393
2016-03-20,2016,3,11,Lincoln,46530,7783,37645,1102,0.023683644960240707
2016-03-21,2016,3,12,Lincoln,49094,5413,42255,1430,0.029127795657310464
2016-03-22,2016,3,12,Lincoln,51363,5455,44572,1336,0.02601094172848159
2016-03-23,2016,3,12,Lincoln,54051,5797,46674,1580,0.029231651588314738
2016-03-24,2016,3,12,Lincoln,56113,6618,48005,1491,0.02657138274553134
2016-03-25,2016,3,12,Lincoln,53101,7780,43725,1596,0.030055931150072504
2016-03-26,2016,3,12,Lincoln,52314,9352,41519,1443,0.02758343846771419
2016-03-27,2016,3,12,Lincoln,56272,9597,45215,1460,0.02594540801819733
2016-03-28,2016,3,13,Lincoln,50602,6105,42920,1578,0.031184538160547014
2016-03-29,2016,3,13,Lincoln,52534,5777,45310,1447,0.027544066699661172
2016-03-30,2016,3,13,Lincoln,53825,5786,46593,1446,0.026864839758476543
2016-03-31,2016,3,13,Lincoln,54101,5840,46800,1461,0.027005046117446998
2016-04-01,2016,4,13,Lincoln,54059,6979,45542,1539,0.028468895096098706
2016-04-02,2016,4,13,Lincoln,54203,8845,43920,1438,0.02652989686917698
2016-04-03,2016,4,13,Lincoln,48909,8027,39673,1209,0.024719376801815615
2016-04-04,2016,4,14,Lincoln,49104,5327,42320,1457,0.029671717171717172
2016-04-05,2016,4,14,Lincoln,51231,5109,44614,1508,0.029435302843981184
2016-04-06,2016,4,14,Lincoln,54227,5637,47086,1504,0.02773526103232707
2016-04-07,2016,4,14,Lincoln,53302,5601,46187,1515,0.028422948482233312
2016-04-08,2016,4,14,Lincoln,55483,6979,46856,1648,0.029702791846151072
2016-04-09,2016,4,14,Lincoln,51232,8300,41516,1416,0.02763897564022486
2016-04-10,2016,4,14,Lincoln,52140,8290,42454,1396,0.026774069812044495
2016-04-11,2016,4,15,Lincoln,50075,5563,43056,1456,0.0290763854218672
2016-04-12,2016,4,15,Lincoln,51536,5296,44841,1400,0.027165476560074512
2016-04-13,2016,4,15,Lincoln,53297,5581,46148,1569,0.029438805186032986
2016-04-14,2016,4,15,Lincoln,54220,5703,47026,1492,0.02751752120988565
2016-04-15,2016,4,15,Lincoln,55798,6942,47137,1720,0.03082547761568515
2016-04-16,2016,4,15,Lincoln,56367,9635,44999,1733,0.030744939414905886
2016-04-17,2016,4,15,Lincoln,55215,9280,44315,1620,0.029339853300733496
2016-04-18,2016,4,16,Lincoln,51246,5694,43811,1741,0.03397338328845178
2016-04-19,2016,4,16,Lincoln,51948,5326,44933,1690,0.032532532532532535
2016-04-20,2016,4,16,Lincoln,53334,5484,46116,1735,0.03253084336445795
2016-04-21,2016,4,16,Lincoln,55971,5933,48317,1722,0.030765932357828162
2016-04-22,2016,4,16,Lincoln,55749,6863,47079,1808,0.03243107499686093
2016-04-23,2016,4,16,Lincoln,58352,9776,46746,1830,0.03136139292569235
2016-04-24,2016,4,16,Lincoln,54305,9065,43802,1438,0.026480066292238282
2016-04-25,2016,4,17,Lincoln,50283,5617,42968,1698,0.033768868205954296
2016-04-26,2016,4,17,Lincoln,50625,5119,43949,1558,0.030775308641975307
2016-04-27,2016,4,17,Lincoln,52833,5411,45873,1550,0.029337724528230462
2016-04-28,2016,4,17,Lincoln,54508,6010,46926,1574,0.02887649519336611
2016-04-29,2016,4,17,Lincoln,54149,7034,45450,1666,0.030766957838556576
2016-04-30,2016,4,17,Lincoln,60388,10140,48313,1935,0.032042789958269854
2016-05-01,2016,5,17,Lincoln,55600,8819,45100,1681,0.03023381294964029
2016-05-02,2016,5,18,Lincoln,50955,5624,43663,1670,0.032774016288882345
2016-05-03,2016,5,18,Lincoln,52977,5389,46006,1585,0.029918643939822943
2016-05-04,2016,5,18,Lincoln,55030,5644,47727,1659,0.030147192440487008
2016-05-05,2016,5,18,Lincoln,56125,5988,48499,1639,0.029202672605790646
2016-05-06,2016,5,18,Lincoln,55226,6558,47017,1651,0.029895339151848766
2016-05-07,2016,5,18,Lincoln,57737,9369,46644,1724,0.02985953547984828
2016-05-08,2016,5,18,Lincoln,57104,9030,46522,1552,0.027178481367329786
2016-05-09,2016,5,19,Lincoln,52654,5787,45199,1669,0.03169749686633494
2016-05-10,2016,5,19,Lincoln,53020,5470,45957,1594,0.03006412674462467
2016-05-11,2016,5,19,Lincoln,54894,5699,47603,1593,0.02901956497977921
2016-05-12,2016,5,19,Lincoln,57582,6355,49460,1769,0.03072140599492897
2016-05-13,2016,5,19,Lincoln,55752,7147,46852,1754,0.031460754771129286
2016-05-14,2016,5,19,Lincoln,58330,9925,46504,1901,0.03259043373907081
2016-05-15,2016,5,19,Lincoln,56346,9174,45571,1601,0.028413729457281794
2016-05-16,2016,5,20,Lincoln,53971,6129,46131,1711,0.03170221044635082
2016-05-17,2016,5,20,Lincoln,54793,5816,47264,1714,0.03128136805796361
2016-05-18,2016,5,20,Lincoln,54784,5782,47326,1678,0.030629380841121497
2016-05-19,2016,5,20,Lincoln,58167,6324,49962,1881,0.03233792356490794
2016-05-20,2016,5,20,Lincoln,55791,7527,46443,1821,0.03263967306554821
2016-05-21,2016,5,20,Lincoln,55433,9736,43882,1815,0.03274222935796367
2016-05-22,2016,5,20,Lincoln,55770,9357,44855,1558,0.02793616639770486
2016-05-23,2016,5,21,Lincoln,51935,5993,44158,1784,0.03435063059593723
2016-05-24,2016,5,21,Lincoln,53766,5494,46574,1698,0.03158129673027564
2016-05-25,2016,5,21,Lincoln,55830,6018,47970,1843,0.03301092602543435
2016-05-26,2016,5,21,Lincoln,56505,6221,48446,1840,0.032563489956641004
2016-05-27,2016,5,21,Lincoln,51940,7101,43039,1800,0.0346553715825953
2016-05-28,2016,5,21,Lincoln,48404,9311,37501,1593,0.03291050326419304
2016-05-29,2016,5,21,Lincoln,52730,10123,41013,1594,0.030229470889436755
2016-05-30,2016,5,22,Lincoln,47888,8015,38436,1437,0.030007517540928834
2016-05-31,2016,5,22,Lincoln,50915,5891,43192,1834,0.03602081901207896
2016-06-01,2016,6,22,Lincoln,52736,5859,45051,1828,0.03466322815533981
2016-06-02,2016,6,22,Lincoln,55982,6038,48120,1824,0.03258190132542603
2016-06-03,2016,6,22,Lincoln,55335,6976,46580,1781,0.032185777536821183
2016-06-04,2016,6,22,Lincoln,56804,9594,45302,1908,0.03358918386029153
2016-06-05,2016,6,22,Lincoln,51829,8408,41860,1561,0.03011827355341604
2016-06-06,2016,6,23,Lincoln,54429,6853,45721,1855,0.034081096474305975
2016-06-07,2016,6,23,Lincoln,54425,5732,46820,1874,0.034432705558107485
2016-06-08,2016,6,23,Lincoln,54056,5653,46574,1830,0.0338537812638745
2016-06-09,2016,6,23,Lincoln,56665,6093,48619,1954,0.03448336715785758
2016-06-10,2016,6,23,Lincoln,56219,7408,46856,1956,0.03479250787100446
2016-06-11,2016,6,23,Lincoln,56197,9781,44451,1965,0.034966279338754735
2016-06-12,2016,6,23,Lincoln,55373,9988,43656,1729,0.0312246040489047
2016-06-13,2016,6,24,Lincoln,51024,5811,43481,1735,0.03400360614612731
2016-06-14,2016,6,24,Lincoln,54152,5753,46489,1911,0.03528955532574974
2016-06-15,2016,6,24,Lincoln,52039,5766,44535,1740,0.033436461115701685
2016-06-16,2016,6,24,Lincoln,57416,6316,49205,1898,0.033056987599275466
2016-06-17,2016,6,24,Lincoln,55829,7458,46505,1867,0.03344140142219993
2016-06-18,2016,6,24,Lincoln,59017,10492,46529,1996,0.03382076350881949
2016-06-19,2016,6,24,Lincoln,56675,9512,45466,1697,0.029942655491839436
2016-06-20,2016,6,25,Lincoln,53826,6378,45490,1958,0.03637647233678891
2016-06-21,2016,6,25,Lincoln,53063,5918,45379,1767,0.033300039575598815
2016-06-22,2016,6,25,Lincoln,54972,6086,47050,1837,0.033417012297169466
2016-06-23,2016,6,25,Lincoln,56721,6398,48474,1850,0.03261578604044357
2016-06-24,2016,6,25,Lincoln,56159,7745,46540,1874,0.03336954005591267
2016-06-25,2016,6,25,Lincoln,56647,10435,44350,1862,0.032870231433262134
2016-06-26,2016,6,25,Lincoln,49830,8781,39508,1541,0.030925145494681918
2016-06-27,2016,6,26,Lincoln,56245,7062,47356,1828,0.032500666725931195
2016-06-28,2016,6,26,Lincoln,52494,5951,44852,1692,0.032232255114870274
2016-06-29,2016,6,26,Lincoln,54138,6184,46155,1800,0.03324836528870664
2016-06-30,2016,6,26,Lincoln,56643,6836,47883,1925,0.03398478187949085
2016-07-01,2016,7,26,Lincoln,50697,7664,41169,1866,0.03680691165157702
2016-07-02,2016,7,26,Lincoln,47902,10121,36171,1610,0.03361028767066093
2016-07-03,2016,7,26,Lincoln,44593,9516,33643,1434,0.032157513511089184
2016-07-04,2016,7,27,Lincoln,40118,7465,31443,1210,0.030161024976319856
2016-07-05,2016,7,27,Lincoln,52586,6767,43944,1875,0.03565587799033963
2016-07-06,2016,7,27,Lincoln,53286,6549,44751,1987,0.03728934429306009
2016-07-07,2016,7,27,Lincoln,52766,6383,44623,1760,0.03335481181063564
2016-07-08,2016,7,27,Lincoln,49866,6847,41242,1779,0.03567561063650584
2016-07-09,2016,7,27,Lincoln,53034,9647,41628,1759,0.03316740204397179
2016-07-10,2016,7,27,Lincoln,54429,9591,43175,1663,0.03055356519502471
2016-07-11,2016,7,28,Lincoln,51819,6214,43717,1888,0.036434512437522916
2016-07-12,2016,7,28,Lincoln,52670,5900,45073,1698,0.03223846591987849
2016-07-13,2016,7,28,Lincoln,53711,5966,46174,1572,0.02926774776116624
2016-07-14,2016,7,28,Lincoln,55703,6362,47619,1723,0.03093190671956627
2016-07-15,2016,7,28,Lincoln,56160,7683,46615,1862,0.03315527065527066
2016-07-16,2016,7,28,Lincoln,57268,10538,44850,1880,0.03282810644688133
2016-07-17,2016,7,28,Lincoln,58232,10377,46158,1697,0.029142052479736228
2016-07-18,2016,7,29,Lincoln,50718,6295,42746,1679,0.033104617689972
2016-07-19,2016,7,29,Lincoln,54056,6100,46260,1696,0.03137487050466183
2016-07-20,2016,7,29,Lincoln,55178,6321,47052,1807,0.03274855920838015
2016-07-21,2016,7,29,Lincoln,58278,6965,49295,2019,0.034644291156182436
2016-07-22,2016,7,29,Lincoln,52857,7506,43432,1919,0.03630550352838791
2016-07-23,2016,7,29,Lincoln,54314,9919,42329,2066,0.0380380748978164
2016-07-24,2016,7,29,Lincoln,58280,10304,46101,1875,0.03217227179135209
2016-07-25,2016,7,30,Lincoln,53182,6453,44721,2010,0.03779474258207664
2016-07-26,2016,7,30,Lincoln,52080,6043,44183,1855,0.035618279569892476
2016-07-27,2016,7,30,Lincoln,51134,6090,43316,1728,0.03379356201353307
2016-07-28,2016,7,30,Lincoln,54941,6483,46543,1915,0.03485557234123878
2016-07-29,2016,7,30,Lincoln,52719,7586,43341,1793,0.034010508545306246
2016-07-30,2016,7,30,Lincoln,57049,10908,44244,1897,0.03325211660151799
2016-07-31,2016,7,30,Lincoln,54244,9732,42779,1733,0.03194823390605413
2016-08-01,2016,8,31,Lincoln,50935,6432,42622,1881,0.03692941984882694
2016-08-02,2016,8,31,Lincoln,51689,6196,43662,1831,0.035423397628122036
2016-08-03,2016,8,31,Lincoln,54881,6601,46392,1889,0.03441992675060586
2016-08-04,2016,8,31,Lincoln,55434,6618,46882,1935,0.03490637514882563
2016-08-05,2016,8,31,Lincoln,52864,7417,43478,1970,0.037265435835351086
2016-08-06,2016,8,31,Lincoln,51130,9518,39801,1811,0.03541951887345981
2016-08-07,2016,8,31,Lincoln,55754,9942,43981,1831,0.03284069304444524
2016-08-08,2016,8,32,Lincoln,51951,6515,43546,1891,0.03639968431791496
2016-08-09,2016,8,32,Lincoln,52762,6138,44899,1726,0.03271293734126834
2016-08-10,2016,8,32,Lincoln,52118,5967,44500,1651,0.03167811504662497
2016-08-11,2016,8,32,Lincoln,55628,6641,46771,2217,0.039854030344430864
2016-08-12,2016,8,32,Lincoln,53584,7537,44185,1862,0.034749178859361005
2016-08-13,2016,8,32,Lincoln,56778,10647,43877,2254,0.03969847476135123
2016-08-14,2016,8,32,Lincoln,54045,9876,42581,1588,0.029382921639374594
2016-08-15,2016,8,33,Lincoln,51233,6448,42963,1822,0.03556301602482775
2016-08-16,2016,8,33,Lincoln,51998,6011,44259,1729,0.03325127889534213
2016-08-17,2016,8,33,Lincoln,53173,6274,45119,1781,0.03349444266827149
2016-08-18,2016,8,33,Lincoln,54648,6444,46351,1853,0.033907919777484995
2016-08-19,2016,8,33,Lincoln,54054,7620,44496,1938,0.035853035853035856
2016-08-20,2016,8,33,Lincoln,56463,10568,43917,1978,0.0350317907302127
2016-08-21,2016,8,33,Lincoln,57688,10206,45797,1685,0.02920884759395368
2016-08-22,2016,8,34,Lincoln,51265,6201,43362,1703,0.03321954549887838
2016-08-23,2016,8,34,Lincoln,51855,5845,44293,1718,0.033130845627229774
2016-08-24,2016,8,34,Lincoln,53949,6129,46134,1687,0.031270273777085765
2016-08-25,2016,8,34,Lincoln,53094,6271,45180,1645,0.030982785248804007
2016-08-26,2016,8,34,Lincoln,53942,7441,44621,1880,0.034852248711579104
2016-08-27,2016,8,34,Lincoln,56043,10521,43561,1961,0.034990989061970276
2016-08-28,2016,8,34,Lincoln,57347,10233,45280,1834,0.03198074877500131
2016-08-29,2016,8,35,Lincoln,49710,6011,41889,1810,0.036411184872259104
2016-08-30,2016,8,35,Lincoln,50533,5650,43002,1881,0.03722320068074328
2016-08-31,2016,8,35,Lincoln,52150,5908,44362,1881,0.03606903163950144
2016-09-01,2016,9,35,Lincoln,52947,6407,44664,1877,0.03545054488450715
2016-09-02,2016,9,35,Lincoln,51190,7803,41470,1917,0.03744872045321352
2016-09-03,2016,9,35,Lincoln,51114,10318,39069,1727,0.033787220722307
2016-09-04,2016,9,35,Lincoln,49071,9507,37814,1750,0.0356626113182939
2016-09-05,2016,9,36,Lincoln,45087,7631,35897,1559,0.03457759442854925
2016-09-06,2016,9,36,Lincoln,51052,5684,43551,1818,0.03561074982370916
2016-09-07,2016,9,36,Lincoln,52532,5534,45226,1773,0.03375085662072642
2016-09-08,2016,9,36,Lincoln,56582,5878,48860,1845,0.03260754303488742
2016-09-09,2016,9,36,Lincoln,55518,6834,46787,1898,0.034187110486689
2016-09-10,2016,9,36,Lincoln,57141,9434,45593,2114,0.03699620237657724
2016-09-11,2016,9,36,Lincoln,54792,8721,44328,1743,0.03181121331581253
2016-09-12,2016,9,37,Lincoln,49981,5689,42502,1791,0.035833616774374265
2016-09-13,2016,9,37,Lincoln,53382,5446,45998,1939,0.03632310516653554
2016-09-14,2016,9,37,Lincoln,54323,5567,46861,1895,0.03488393498149955
2016-09-15,2016,9,37,Lincoln,55202,5798,47505,1899,0.034400927502626716
2016-09-16,2016,9,37,Lincoln,53718,6638,45140,1940,0.03611452399568115
2016-09-17,2016,9,37,Lincoln,54427,9267,43232,1928,0.03542359490693957
2016-09-18,2016,9,37,Lincoln,52738,8429,42572,1737,0.03293640259395502
2016-09-19,2016,9,38,Lincoln,50966,5568,43360,2040,0.0400266844563042
2016-09-20,2016,9,38,Lincoln,51357,5196,44275,1887,0.036742800397219465
2016-09-21,2016,9,38,Lincoln,51680,5191,44698,1792,0.0346749226006192
2016-09-22,2016,9,38,Lincoln,52938,5428,45784,1727,0.03262306849522083
2016-09-23,2016,9,38,Lincoln,55253,6738,46605,1911,0.03458635730186596
2016-09-24,2016,9,38,Lincoln,59939,9862,48187,1890,0.031532057591885085
2016-09-25,2016,9,38,Lincoln,58660,8902,48042,1716,0.029253324241391068
2016-09-26,2016,9,39,Lincoln,48241,5128,41423,1692,0.03507389979478037
2016-09-27,2016,9,39,Lincoln,51798,5125,45151,1523,0.029402679640140546
2016-09-28,2016,9,39,Lincoln,53471,5336,46503,1633,0.030539918834508423
2016-09-29,2016,9,39,Lincoln,55602,5696,48257,1649,0.029657206575303047
2016-09-30,2016,9,39,Lincoln,53821,6589,45497,1736,0.03225506772449416
2016-10-01,2016,10,39,Lincoln,56302,9004,45352,1946,0.034563603424389897
2016-10-02,2016,10,39,Lincoln,54158,8277,44227,1654,0.030540271058754016
2016-10-03,2016,10,40,Lincoln,48159,5198,41347,1614,0.03351398492493615
2016-10-04,2016,10,40,Lincoln,50626,5379,43636,1611,0.03182159364753289
2016-10-05,2016,10,40,Lincoln,53553,5378,46551,1624,0.030325098500550856
2016-10-06,2016,10,40,Lincoln,57169,6071,49332,1767,0.030908359425562804
2016-10-07,2016,10,40,Lincoln,55626,6966,46868,1792,0.032215151188293246
2016-10-08,2016,10,40,Lincoln,60685,10173,48487,2025,0.03336903682952954
2016-10-09,2016,10,40,Lincoln,52209,8533,42107,1569,0.030052289835085906
2016-10-10,2016,10,41,Lincoln,50696,6011,43242,1443,0.028463784124980275
2016-10-11,2016,10,41,Lincoln,50837,5169,43994,1675,0.03294844306312331
2016-10-12,2016,10,41,Lincoln,50541,5336,43581,1624,0.03213232820878099
2016-10-13,2016,10,41,Lincoln,55855,5670,48425,1760,0.031510160236326204
2016-10-14,2016,10,41,Lincoln,54945,6665,46558,1722,0.03134043134043134
2016-10-15,2016,10,41,Lincoln,58853,9532,47410,1911,0.032470732163186244
2016-10-16,2016,10,41,Lincoln,55113,8552,44863,1698,0.03080942790267269
2016-10-17,2016,10,42,Lincoln,49642,5345,42698,1601,0.03225091656258813
2016-10-18,2016,10,42,Lincoln,51191,5164,44212,1816,0.03547498583735422
2016-10-19,2016,10,42,Lincoln,53121,5336,45986,1799,0.033866079328325895
2016-10-20,2016,10,42,Lincoln,54811,5734,47377,1700,0.03101567203663498
2016-10-21,2016,10,42,Lincoln,53941,6575,45563,1803,0.03342540924343264
2016-10-22,2016,10,42,Lincoln,47674,7757,38270,1647,0.03454713260896925
2016-10-23,2016,10,42,Lincoln,54676,8580,44289,1807,0.033049235496378664
2016-10-24,2016,10,43,Lincoln,48842,5376,41978,1489,0.030486057082019572
2016-10-25,2016,10,43,Lincoln,51636,5069,44922,1646,0.03187698504919049
2016-10-26,2016,10,43,Lincoln,54082,5316,47068,1702,0.03147072963277985
2016-10-27,2016,10,43,Lincoln,54346,5464,47134,1750,0.03220108195635373
2016-10-28,2016,10,43,Lincoln,55623,6516,47303,1805,0.0324506049655718
2016-10-29,2016,10,43,Lincoln,58437,9349,47029,2059,0.0352345260708113
2016-10-30,2016,10,43,Lincoln,54911,8490,44772,1649,0.030030412849884357
2016-10-31,2016,10,44,Lincoln,48924,5401,41788,1737,0.03550404709345107
2016-11-01,2016,11,44,Lincoln,53885,5263,46942,1682,0.031214623735733506
2016-11-02,2016,11,44,Lincoln,53453,5212,46574,1667,0.031186275793687913
2016-11-03,2016,11,44,Lincoln,55831,5608,48489,1734,0.031058014364779424
2016-11-04,2016,11,44,Lincoln,55203,6565,46833,1805,0.03269749832436643
2016-11-05,2016,11,44,Lincoln,57862,9150,46762,1950,0.03370087449448688
2016-11-06,2016,11,44,Lincoln,54628,8234,44558,1836,0.033609138170901366
2016-11-07,2016,11,45,Lincoln,50477,5292,43436,1751,0.034689066307427144
2016-11-08,2016,11,45,Lincoln,47546,4792,41282,1472,0.030959491860514027
2016-11-09,2016,11,45,Lincoln,53063,5194,46281,1591,0.029983227484311103
2016-11-10,2016,11,45,Lincoln,55992,5672,48566,1754,0.031325903700528644
